sentence	entity_01	entity_02	label
카이엔타이 ( ) 는 타케다 테츠야 ( 武田鉄矢 , 보컬 1949 년 생 ) · 나카무타 토시오 ( 中牟田俊男 , 리듬기타 1949 년 생 ) · 치바 카즈오미 ( 千葉和臣 , 리드 기타 1951 년 생 ) 로 구성 된 일본 의 3 인 조 포크 밴드 이 다 . 사카모토 료마 의 팬 이 었 던 타케다 가 해원 대 에서 이름 을 따왔 다 . 	사카모토 료마	일본	40
 애그니스 에어스 ( Agnes Ayres , 1898 년 4 월 4 일 ~ 1940 년 12 월 25 일 ) 는 미국 의 배우 이 다 . 	애그니스 에어스	미국	40
 거트루드 애스터 ( Gertrude Astor , 1887 년 11 월 9 일 ~ 1977 년 11 월 9 일 ) 는 미국 의 배우 이 다 . 	거트루드 애스터	미국	40
 패트리샤 모리슨 ( Patricia Morison , 1915 년 3 월 19 일 ~ ) 은 미국 의 배우 , 메조 소프라노 가수 이 다 . 	패트리샤 모리슨	미국	40
 모드 피얼리 ( Maude Fealy , 1883 년 3 월 4 일 ~ 1971 년 11 월 9 일 ) 는 미국 의 배우 이 다 . 	모드 피얼리	미국	40
 줄리아 페이 ( Julia Faye , 1892 년 9 월 24 일 ~ 1966 년 4 월 6 일 ) 는 미국 의 배우 이 다 . 	줄리아 페이	미국	40
 폴린 스타크 ( Pauline Starke , 1901 년 1 월 10 일 ~ 1976 년 2 월 3 일 ) 는 미국 의 배우 이 다 . 	폴린 스타크	미국	40
 비올라 다나 ( Viola Dana , 1897 년 6 월 26 일 ~ 1987 년 7 월 3 일 ) 는 미국 의 배우 이 다 . 	비올라 다나	미국	40
 셜리 메이슨 ( Shirley Mason , 1900 년 7 월 2 일 ~ 1979 년 7 월 27 일 ) 은 미국 의 배우 이 다 . 	셜리 메이슨	미국	40
 매리언 데이비스 ( Marion Davies , 1897 년 1 월 3 일 ~ 1961 년 9 월 22 일 ) 는 미국 의 배우 , 영화 제작자 , 각본가 , 자선가 이 다 . 	매리언 데이비스	미국	40
 밀드러드 해리스 ( Mildred Harris , 1901 년 1 월 19 일 ~ 1944 년 7 월 20 일 ) 는 미국 의 배우 이 며 , 배우 찰리 채플린 의 첫 번 째 아내 이 다 . 	밀드러드 해리스	미국	40
 에른스트 린데르 ( , 1868 년 4 월 25 일 - 1943 년 9 월 14 일 ) 는 스웨덴 의 군인 이 다 . 	에른스트 린데르	스웨덴	40
 백야성 ( , 1934 년 9 월 7 일 ~ 2016 년 10 월 2 일 ) 은 대한민국 의 남성 원로 트로트 가수 겸 작사 가 이 다 . 	백야성	대한민국	40
 카를 멩거 ( carl menger , 1840 년 2 월 23 일 ~ 1921 년 2 월 26 일 ) 는 오스트리아 와 폴란드 의 경제학자 이 다 . 	카를 멩거	오스트리아	40
 카를 멩거 는 오스트리아 갈라치 아 , 현재 폴란드 노비송치 귀족 가문 의 아버지 와 보헤미아 상인 의 딸 인 어머니 사이 에서 3 남 중 첫째 로 태어났 다 . 	카를 멩거	오스트리아	40
 릴리 다미타 ( Lili Damita , 1904 년 7 월 10 일 ~ 1994 년 3 월 21 일 ) 는 프랑스 , 미국 의 배우 , 가수 이 다 . 	릴리 다미타	미국	40
그 결과 일본 에서 바오로 미키 와 같 은 순교자 가 나오 기 도 했 다 . 	바오로 미키	일본	40
결국 1598 년 에 도요토미 히데요시 가 사망 하 고 그 뒤 를 도요토미 히데요리 가 차지 하 자 , 임진왜란 의 실패 로 위상 이 뿌리 부터 흔들리 던 도요토미 정권 을 무너뜨리 고 에도 막부 를 세운 도쿠가와 이에야스 가 일본 에서 전통 적 으로 믿 어 오 던 불교 나 신토 와 마찰 을 빚 는다는 구실 로 로마 가톨릭 의 포교 를 금지 하 고 기리 시탄 들 을 탄압 하 기 시작 하 자 , 많 은 수 의 로마 가톨릭 신자 들 이 음지 로 숨어들 었 다 . 	도쿠가와 이에야스	일본	40
영세교 ( 靈世敎 / 永世敎 ) 는 최태민 이 창시 한 대한민국 의 신흥 종교 이 다 . 	최태민	대한민국	40
 대한민국 에서 하야 한 대한민국 의 대통령 은 군사 쿠데타 이후 강압 으로 사직 한 대통령 두 명 을 제외 하 면 제 1 ~ 3 대 이승만 이 전무후무 하 다 . 	이승만	대한민국	40
 미국 에서 하 야 한 대통령 은 제 37 대 미국 의 대통령 인 리처드 닉슨 이 있 다 . 	리처드 닉슨	미국	40
 미국 의 철강 재벌 인 앤드루 카네기 가 태어난 곳 이 기 도 하 다 . 	앤드루 카네기	미국	40
중화민국 허베이 성 톈진 시 에서 출생 하 였 고 중화민국 장쑤 성 쑤저우 시 에서 성장 하 였 으며 1934 년 연극배우 첫 데뷔 에 이어 이듬해 1935 년 연극 연출가 데뷔 한 그 는 한때 1936 년 당시 연극배우 였 던 장칭 前 중국공산당 중앙 문화 혁명 소조 제 1 조장 과 결혼 하 였 다가 이듬해 1937 년 에 성격 차이 로 인하 여 이혼 하 였 으며 장칭 과 의 사이 에 슬하 자녀 는 없 었 는데 그 는 이후 로 도 재혼 하 지 않 은 채 독신 이 다시피 연극배우 활동 하 며 일생 을 보내 었 고 1946 년 부터 이듬해 1947 년 까지 중화민국 산둥 성 : en : Qingdao University 전임 강사 직위 를 역임 하 였 으며 1949 년 10 월 1 일 을 기하 여 중화인민공화국 정부 수립 이 된 이듬해 1950 년 1 월 에 중국 공산당 상임 대표 위원 직위 를 사직 과 동시 에 중국 공산당 	장칭	중화인민공화국	40
 조제 아폰수 ( , 1929 년 8 월 2 일 - 1987 년 2 월 23 일 ) 는 포르투갈 의 가수 겸 작곡가 다 . 	조제 아폰수	포르투갈	40
 안토니우 헤이스 ( , 1927 년 8 월 27 일 – 1991 년 9 월 10 일 ) 는 포르투갈 의 영화 감독 , 각본가 , 연출가 , 시인 , 조각가 , 문화 기술지 이 다 . 	안토니우 헤이스	포르투갈	40
남편 인 안토니우 헤이스 와 함께 포르투갈 의 노 부 시네마 운동 을 이끌 었 으며 , 다이렉트 시네마 기법 을 사용 한 다큐멘터리 영화 로 유명 하 다 . 	안토니우 헤이스	포르투갈	40
도모히토 친 왕비 노 부코 ( 寛仁親王妃信子 , 1955 년 4 월 9 일 ~ ) 는 일본 의 황족 으로 미카사노미야 도모히토 친왕 ( 寛仁親王 ) 의 비 이 다 . 	미카사노미야 도모히토 친왕	일본	40
노리히토 친 왕비 히사코 ( 憲仁親王妃久子 ) 는 일본 의 황족 으로 다카마도노미야 노리히토 친왕 ( 高円宮憲仁親王 ) 의 비 이 다 . 	다카마도노미야 노리히토 친왕	일본	40
 질 존스턴 ( Jill Johnston , 1929 년 5 월 17 일 ~ 2010 년 9 월 8 일 ) 은 미국 의 페미니즘 저자 이 며 , 1973 년 ' 레즈비언 네이션 ' ( Lesbian Nation ) 을 쓴 문화 평론가 이 다 . 	질 존스턴	미국	40
 메리 데일리 ( Mary Daly , 1928 년 10 월 16 일 ~ 2010 년 1 월 3 일 ) 는 미국 의 급진 적 여성 주의 철학자 이자 신학자 이 다 . 	메리 데일리	미국	40
 주앙 세자르 몬테이루 ( , 1939 년 2 월 2 일 – 2003 년 2 월 3 일 ) 는 포르투갈 의 영화 감독 , 배우 , 작가 , 영화 평론 다 . 	주앙 세자르 몬테이루	포르투갈	40
 파울루 호샤 ( , 1935 년 12 월 22 일 – 2012 년 12 월 29 일 ) 는 포르투갈 의 영화 감독 , 각본가 이 다 . 	파울루 호샤	포르투갈	40
 리종오 ( 李鍾旿 , 1943 년 11 월 7 일 ~ 2016 년 11 월 8 일 ) 는 조선민주주의인민공화국 의 작곡가 이 다 . 	리종오	조선민주주의인민공화국	40
 솔로몬 웨스트 리지웨이 디아스 반다라나이케 ( Sir Solomon West Ridgeway Dias Bandaranaike , 1899 년 1 월 8 일 ~ 1959 년 9 월 26 일 ) 는 스리랑카 의 법조인 겸 정치 가 이 며 제 4 대 前 : en : Dominion of Ceylon 총리 ( 국가 원수 ) 이 다 . 	솔로몬 웨스트 리지웨이 디아스 반다라나이케	스리랑카	40
 누누 비리아투 타바레스 데 멜루 에지디우 ( Nuno Viriato Tavares de Melo Eg í dio , 1922 년 2 월 18 일 ~ 2011 년 12 월 7 일 ) 는 포르투갈 의 군인 겸 정치 가 및 외교관 이 다 . 	누누 비리아투 타바레스 데 멜루 에지디우	포르투갈	40
유럽 정치 협력 은 푸셰 플랜 ( Fouchet Plan ) 에 정부 간 조직 의 성격 을 도입 했 으며 샤를 드 골 시대 에 있 었 던 ' 프랑스 의 위엄 ' 이 경시 되 는 풍조 에 적합 했 다 . 	샤를 드 골	프랑스	40
후지사 와 카즈나리 ( 藤沢一就 , 1964 년 8 월 12 일 ~ 일본 도쿄 도 ) 는 일본기원 도쿄본원 소속 의 프로 바둑 기사 로 아버지 는 괴물 이 라는 별칭 을 받 았 던 큰 기성전 6 연패 를 기록 해 명예기성 ( 名誉棋聖 ) 인 후지사와 히데유키 9 단 의 아들 이 고 	후지사와 히데유키	일본	40
가나자와 마코토 ( 金沢 真 , カナザワ マコト 1992 년 5 월 24 일 ~ 일본 가나가와 현 ) 은 일본기원 도쿄본원 소속 의 바둑 기사 로 문하 생 은 고인 이 된 후지사와 히데유키 9 단 이 다 . 	후지사와 히데유키	일본	40
군대 는 이웃 국가 인 아프가니스탄 으로 작전 영역 을 넓혔 고 , 1980 년대 모하마드 나지불라 의 공산 정부 에 맞서 압둘 알리 마자리 의 시아파 군벌 인 헤즈베 와흐닷 을 지원 했 다 . 	모하마드 나지불라	아프가니스탄	40
20 세 에 , 사 게 두 는 이탈리아 로마 근교 에 있 는 그로타페라타 ( Grottaferrata ) 트라피스트회 수도원 에 입회 하 고 ' 마리아 가브리엘라 ' 라는 수녀명 을 받 았 다 . 	마리아 가브리엘라	이탈리아	40
1913 년 에 는 근대 사우디아라비아 를 건국 한 이븐 사우드 가 아사 와 카티프 지역 을 자신 의 영토 였 던 나즈드 로 병합 시켰 다 . 	이븐 사우드	사우디아라비아	40
1464 년 1 월 9 일 , 부르고뉴 공작 이였 던 선량공 필리프 에 반발 하 여 브라반트 공국 과 홀란트 백국 , 플라데런 백국 의 스타텐 들 이 브뤼셀 에 모여 부르고뉴령 네덜란드 지역 을 대표 하 는 최초 의 스타텐 헤네랄 ( Staten - Generaal ) 이 성립 하 였 다 . 	선량공 필리프	부르고뉴령 네덜란드	40
 프랑스 는 1302 년 필리프 4세 는 교황 과 의 대립 에서 국민 적 지지 를 얻 기 위해 3 개 계층 으로 이루어진 삼부회 ( É tats g é n é raux ) 를 처음 으로 소집 하 였 다 . 	필리프 4세	프랑스	40
 거트루드 에이버크롬비 ( Gertrude Abercrombie , 1909 년 2 월 17 일 ~ 1977 년 7 월 3 일 ) 는 미국 의 여성 화 가 이 며 레코드 재킷 디자 인 이 다 . 	거트루드 에이버크롬비	미국	40
 알리 파르카 투레 ( Ali Farka Tour é , 1939 년 10 월 31 일 ~ 2006 년 3 월 6 일 ) 는 말리 의 블루스 기타리스트 이자 싱어송라이터 이 다 . 	알리 파르카 투레	말리	40
 존 리 후커 ( John Lee Hooker , 1917 년 8 월 22 일 ~ 2001 년 8 월 22 일 ) 은 미국 의 블루스 기타리스트 이자 싱어송라이터 이 다 . 	존 리 후커	미국	40
 존 리 후커 는 1917 년 8 월 22 일  미국 미시시피 주 에서 태어났 다 . 	존 리 후커	미국	40
 알버트 콜린스 ( Albert Collins , 1932 년 10 월 1 일 ~ 1993 년 11 월 24 일 ) 는 미국 의 블루스 기타리스트 이자 싱어송라이터 이 다 . 	알버트 콜린스	미국	40
 에드워드 캐스너 ( , 1878 년 4 월 2 일 ~ 1955 년 1 월 7 일 ) 는 미국 의 수학자 이 다 . 	에드워드 캐스너	미국	40
《 겨울 이야기 》 는 2001 년 에 사전 제작 녹화 되 어 3 년 후 2004 년 에 개봉 한 대한민국 영화  대한민국 의 영화 이 며 신상옥 감독 작품 이 다 . 	신상옥	대한민국	40
 휴버트 섬린 ( Hubert Sumlin , 1931 년 11 월 16 일 ~ 2011 년 12 월 4 일 ) 은 미국 의 블루스 기타리스트 이자 싱어송라이터 이 다 . 	휴버트 섬린	미국	40
 휴버트 섬린 은 1931 년 11 월 16 일  미국 미시시피 주 그린우드 ( 미시시피 주 ) 에서 태어났 다 . 	휴버트 섬린	미국	40
이후 몽골 인민 공화국 몽골 인민 협상 위원회 참의원 과 중국 공산당 내몽골 인민 위원회 참의원 을 거쳐 중화인민공화국 중국 공산당 중국 인민 정치 협상 회의 전국 위원 을 지내 다가 중화인민공화국 중국 공산당 중국 인민 정치 협상 회의 전국 위원 을 지내 던 중 1950 년 당시 같 은 중화인민공화국 중국 공산당 중국 인민 정치 협상 회의 전국 위원 이 던 아버지 데므치그돈로브 ( 德王 德穆楚克棟魯普 ) 의 뜻 에 엇나가 는 행실 을 빚 던 중 그 해 1950 년 마오쩌둥 ( 毛澤東 ) 당시 중화인민공화국 국가 원수 가 도고이소륭 자신 을 암살 하 려던 계략 을 사전 에 인지 하 고 중화인민공화국 베이징 시 을 탈출 하 여 몽몽골 울란바토르 에 도피 하 였 지만 곤치 긴 붐첸드 ( Gonchigiin Bumtsend ) 당시 몽골 대통령 에게 현행 변절범 으로 체포 되 어 몽몽골 울란바토르 인민종 인부 에 2 년 간 	데므치그돈로브	중화인민공화국	40
이후 몽골 인민 공화국 몽골 인민 협상 위원회 참의원 과 중국 공산당 내몽골 인민 위원회 참의원 을 거쳐 중화인민공화국 중국 공산당 중국 인민 정치 협상 회의 전국 위원 을 지내 다가 중화인민공화국 중국 공산당 중국 인민 정치 협상 회의 전국 위원 을 지내 던 중 1950 년 당시 같 은 중화인민공화국 중국 공산당 중국 인민 정치 협상 회의 전국 위원 이 던 아버지 데므치그돈로브 ( 德王 德穆楚克棟魯普 ) 의 뜻 에 엇나가 는 행실 을 빚 던 중 그 해 1950 년  마오쩌둥 ( 毛澤東 ) 당시 중화인민공화국 국가 원수 가 도고이소륭 자신 을 암살 하 려던 계략 을 사전 에 인지 하 고 중화인민공화국 베이징 시 을 탈출 하 여 몽몽골 울란바토르 에 도피 하 였 지만 곤치 긴 붐첸드 ( Gonchigiin Bumtsend ) 당시 몽골 대통령 에게 현행 변절범 으로 체포 되 어 몽몽골 울란바토르 인민종 인부 에 2 년 간 	마오쩌둥	중화인민공화국	40
그 의 아버지 리타이후이 ( 李太輝 ) 가 청나라 말기 시대 에 업무 하 였 던 직업 은 데므치그돈로브 ( 德王 德穆楚克棟魯普 , 덕왕 덕목초극동로보 , 1902 년 2 월 8 일 출생 ~ 1966 년 5 월 23 일 하세 ) 의 가노 들 을 지휘 및 지 도 편달 담당 하 던 청나라  내몽골 자치구 차하르 시린궈 러 맹 쑤니터 우기 지방 의 덕왕부 ( 德王府 ) 집사 였 다 . 	데므치그돈로브	내몽골 자치구	40
 프랭크 나이트 ( ) 는 미국 의 경제학자 이 다 . 	프랭크 나이트	미국	40
 윌리 딕슨 의 블루스 천국 은 미국 일리노이 주 시카고 에 있 는 전시관 겸 공연장 이 다 . 	윌리 딕슨	미국	40
프랑스 에 대항 한 파이살 1 세 , 이집트 이집트 의 대통령  가말 압델 나세르 , 리비아 의 무아마르 알 카다피 , 바트당 집권기 의 이라크 사담 후세인 등 의 인물 들 이 존재 한 다 . 	가말 압델 나세르	이집트	40
프랑스 에 대항 한 파이살 1 세 , 이집트 이집트 의 대통령 가말 압델 나세르 , 리비아 의 무아마르 알 카다피 , 바트당 집권기 의 이라크 사담 후세인 등 의 인물 들 이 존재 한 다 . 	사담 후세인	이라크	40
프랑스 에 대항 한 파이살 1 세 , 이집트 이집트 의 대통령 가말 압델 나세르 , 리비아 의 무아마르 알 카다피 , 바트당 집권기 의 이라크 사담 후세인 등 의 인물 들 이 존재 한 다 . 	무아마르 알 카다피	리비아	40
 브와디스와프 실레보진스키 ( , 1884 년 2 월 6 일 ~ 1972 년 1 월 3 일 ) 는 폴란드 의 수학자 이 다 . 	브와디스와프 실레보진스키	폴란드	40
 도나 더글러스 ( Donna Douglas , 1932 년 7 월 2 일 ~ 2015 년 1 월 1 일 ) 는 미국 의 배우 , 가수 , 작가 이 다 . 	도나 더글러스	미국	40
 낸시 컬프 ( Nancy Kulp , 1921 년 8 월 28 일 ~ 1991 년 2 월 3 일 ) 는 미국 의 배우 이 다 . 	낸시 컬프	미국	40
 비 베나데렛 ( Bea Benaderet , 1906 년 4 월 4 일 ~ 1968 년 10 월 13 일 ) 은 미국 의 배우 이 다 . 	비 베나데렛	미국	40
 라이트닝 홉킨스 ( Lightnin ' Hopkins , 1912 년 3 월 15 일 ~ 1982 년 1 월 30 일 ) 은 미국 의 블루스 기타리스트 이자 싱어송라이터 이 다 . 	라이트닝 홉킨스	미국	40
 김인협 ( 1941 년 ~ 2012 년 9 월 26 일 ) 은 대한민국 의 지휘자 이 다 . 	김인협	대한민국	40
야스히토 친 왕비 세쓰코 ( 雍仁親王妃勢津子 ) 는 일본 의 황족 으로 지치부노미야 야스히토 친왕 의 비 이 다 . 	지치부노미야 야스히토 친왕	일본	40
 마그다 가보르 ( Magda Gabor , 1915 년 6 월 11 일 ~ 1997 년 6 월 6 일 ) 는 헝가리 출생 미국 의 배우 이 다 . 	마그다 가보르	미국	40
그러나 1911 년 10 월 10 일 에 일어난 신해혁명 의 여파 로 1912 년 1 월 1 일  쑨원 이 중화민국 중화민국 의 총통 으로 취임 하 고 청나라 황실 을 위협 하 기 시작 하 자 , 1912 년 2 월 12 일 선 통제 는 청나라 의 멸망 과 함께 퇴위 하 였 으며 , 1924 년 11 월 5 일 까지 청나라 소 조정 수장 으로 재위 하 였 다 . 	쑨원	중화민국	40
이 시기 에 는 선통제 의 8 촌 형 부준 ( 전 청나라 천립 군주 ) 이 섭정 하 였 으나 , 1917 년 7 월 1 일 복벽 사건 으로 황제 에 재추대 면서 7 월 12 일 까지 전 중화민국 안후이 성 제독 장쉰 이 섭정 하 였 고 , 복벽 사건 좌절 이후 1917 년 7 월 12 일 부터 1924 년 11 월 5 일 까지 청나라 소조정 명예 총리대신 여허나라 나둥 이 섭정 하 였 다 . 	여허나라 나둥	중화민국	40
이 시기 에 는 선통제 의 8 촌 형 부준 ( 전 청나라 천립 군주 ) 이 섭정 하 였 으나 , 1917 년 7 월 1 일 복벽 사건 으로 황제 에 재추대 면서 7 월 12 일 까지 전 중화민국 안후이 성 제독 장쉰 이 섭정 하 였 고 , 복벽 사건 좌절 이후 1917 년 7 월 12 일 부터 1924 년 11 월 5 일 까지 청나라 소조정 명예 총리대신 여허 나라 나둥 이 섭정 하 였 다 . 	부준	중화민국	40
잭 브루스 는 10 대 때 부터 재즈 빅밴드 에서 베이스 를 연주 한 그 는 영국 블루스 록 의 거물 알렉시스 코너 가 이끄는 밴드 블루스 인코퍼레이티드 에서 그레이엄 본드 , 딕 헥스톨 스미스 , 진저 베이커 등 유명 한 연주자 들 과 함께 했 다 . 	알렉시스 코너	영국	40
 지아 칸 ( , , 1988 년 2 월 20 일 ~ 2013 년 6 월 3 일 ) 은 영국 , 인도 의 배우 , 가수 이 다 . 	지아 칸	인도	40
 미나 쿠마리 ( , , 1933 년 8 월 1 일 ~ 1972 년 3 월 31 일 ) 는 인도 의 배우 이 다 . 	미나 쿠마리	인도	40
 누탄 ( , , 1936 년 6 월 4 일 ~ 1991 년 2 월 21 일 ) 은 인도 의 배우 이 다 . 	누탄	인도	40
 바비 블랜드 ( Bobby Bland , 1930 년 1 월 27 일 ~ 2013 년 6 월 23 일 ) 는 미국 의 블루스 가수 이 고 부드러우 면서 도 힘 있 는 목소리 로 블루스 , 솔 음악 , 리듬 앤드 블루스 , 복음 성가 등 다양 한 음악 을 구현 했 고 , 1950 년대 후반 부터 1970 년대 까지 대중 적 인 인기 를 얻 었 다 . 	바비 블랜드	미국	40
대 오스트리아 합중국 ( 大 오스트리아 合衆國 , ) 은 오스트리아-헝가리 제국 의 프란츠 페르디난트 폰 외스터라이히에스테 대공 대공 이 여러 학자 들 과 함께 구상 했 던 오스트리아 - 헝가리 제국 개편 안 이 다 . 	프란츠 페르디난트 폰 외스터라이히에스테 대공	오스트리아-헝가리 제국	40
 일본 제 124 대 일본 천황  쇼와 천황 은 1921 년 3 월 20 일 을 기하 여 아버지 다이쇼 천황 의 대리청정 을 하 였 으며 , 1926 년 12 월 25 일 에 다이쇼 천황 이 붕어 하 자 보위 에 올랐 다 . 	쇼와 천황	일본	40
 발터 크루핀스키 ( , 1920 년 11 월 11 일 - 2000 년 10 월 7 일 ) 은 독일 의 공군 군인 이 다 . 	발터 크루핀스키	독일	40
 메이지 천황 은 1867 년 1 월 30 일 부터 1912 년 7 월 30 일 까지 45 년 간 일본 제국 의 덴노 로 재위 하 였 다 . 	메이지 천황	일본 제국	40
 조르주 프레트르 ( , 1924 년 8 월 14 일 ~ 2017 년 1 월 4 일 ) 는 프랑스 의 지휘자 이 다 . 	조르주 프레트르	프랑스	40
오스만 제국 은 1714 년 부터 1718 년 까지 그리스 , 크레타 에서 일어난 베네치아 공화국 과 의 전쟁 에서 승리 했 지만 1716 년 에 일어난 제 6 차 오스트리아 - 튀르크 전쟁 의 페트로바라딘 전투 에서 는 사부아 공자 외젠 이 이끄는 오스트리아 군대 에게 패배 했 다 . 	사부아 공자 외젠	오스트리아	40
1817 년 세르비아 봉기 를 일으켰 던 밀로시 오브레노비치 에 의해 세르비아 공국 이 수립 되 었 다 . 	밀로시 오브레노비치	세르비아 공국	40
세르비아 의 민족주의자 가브릴로 프린치프 가 오스트리아-헝가리 제국 의 황태자 프란츠 페르디난트 폰 외스터라이히에스테 대공 을 사라예보 에서 암살 ( 사라예보 사건 ) 한 것 이 원인 이 었 다 . 	가브릴로 프린치프	오스트리아-헝가리 제국	40
세르비아 의 민족주의자 가브릴로 프린치프 가 오스트리아-헝가리 제국 의 황태자 프란츠 페르디난트 폰 외스터라이히에스테 대공 을 사라예보 에서 암살 ( 사라예보 사건 ) 한 것 이 원인 이 었 다 . 	프란츠 페르디난트 폰 외스터라이히에스테 대공	오스트리아-헝가리 제국	40
스웨덴 에게 는 절대주의 체제 가 붕괴 되 고 스웨덴 의 자유 시대 로 넘어가 는 계기 가 되 었 으며 러시아 에게 는 표트르 1세 가 러시아 의 위신 을 강화 하 고 러시아 차르국 이 러시아 제국 으로 격상 되 는 계기 를 마련 했 다 . 	표트르 1세	러시아 제국	40
 달리다 ( Dalida , 1933 년 1 월 17 일 ~ 1987 년 5 월 3 일 ) 는 이집트 출생 이탈리아 , 프랑스 의 가수 , 배우 이 다 . 	달리다	프랑스	40
 부카 화이트 ( Bukka White , 1909 년 11 월 12 일 ~ 1977 년 2 월 26 일 ) 는 미국 의 블루스 기타리스트 이 자 싱어송라이터 이 다 . 	부카 화이트	미국	40
 마크 샌드리치 ( , 1900 년 10 월 26 일 ~ 1945 년 3 월 4 일 ) 는 미국 의 영화 감독 이 다 . 	마크 샌드리치	미국	40
또한 그 의 왕녀 들 도 외국 국왕 과 결혼 했 는데 옐리자베타 는 노르웨이 의 국왕 인 하랄 3 세 , 아나스타시야 는 헝가리 의 국왕 인 언드라시 1 세 , 안나 는 프랑스 의 국왕 인 앙리 1세 와 결혼 했 다 . 	앙리 1세	프랑스	40
 엘모어 제임스 는 1918 년 1 월 27 일  미국 미시시피 주 홈스 군 ( 미시시피 주 ) 에서 태어났 다 . 	엘모어 제임스	미국	40
1744 년 부터 1752 년 까지 러시아 제국 의 옐리자베타 페트로브나 여제 에 의해 건설 되 었 으며 이탈리아 의 건축가 인 프란체스코 바르톨로메오 라스트렐리 ( Francesco Bartolomeo Rastrelli ) 가 설계 를 맡 았 다 . 	옐리자베타 페트로브나	러시아 제국	40
 코치시 졸탄 ( , 1952 년 5 월 30 일 ~ 2016 년 11 월 6 일 ) 은 헝가리 태생 의 피아노 연주자 이자 지휘자 이 다 . 	코치시 졸탄	헝가리	40
1725 년 에 는 그 의 딸 인 마리 레슈친스카 가 프랑스 의 국왕 인 루이 15세 의 왕비 가 되 었 다 . 	루이 15세	프랑스	40
1755 년  러시아 제국 의 상트페테르부르크 를 방문 한 자리 에서 예카테리나 알렉세예브나 여대공 ( 훗날 러시아 제국 의 예카테리나 2세 황제 가 됨 ) 을 만나 면서 연인 사이 가 되 었 지만 1758 년 러시아 제국 궁정 에서 일어난 음모 사건 에 연루 되 어 귀국 하 고 만 다 . 	예카테리나 2세	러시아 제국	40
1107 년 에 는 칼만 이 폴란드 의 볼레스와프 3세 국왕 과 함께 보헤미아 의 스바토플루크 ( Svatopluk ) 공작 을 지원 하 면서 보헤미아 의 브르제티슬라프 2 세 공작 에 대항 해 나갔 다 . 	볼레스와프 3세	폴란드	40
 자크 베르탱 ( , 1928 년 7 월 27 일 ~ 2010 년 5 월 3 일 ) 은 프랑스 의 지도학자 이자 이론가 이 며 , 1967 년 출간 된 그래픽 기호학 ( Semiologie Graphique , Semiology of Graphics ) 으로 알려 져 있 다 . 	자크 베르탱	프랑스	40
언드라시 는 로도메르 대 주교 의 제안 을 받아들였 지만 헝가리 의 귀족 이 었 던 허호트 어르놀드 ( Hah ó t Arnold ) 에 의해 생포 되 었 고 오스트리아 의 공작 이 었 던 알브레히트 1세 에 의해 빈 으로 이송 되 었 다 . 	알브레히트 1세	오스트리아	40
 카로이 1세 ( , 1288 년 ~ 1342 년 7 월 16 일 ) 는 헝가리 와 크로아티아 의 국왕 ( 재위 : 1301 년 / 1308 년 ~ 1342 년 ) 이 다 . 	카로이 1세	헝가리	40
1335 년 에 는 비셰그라드 에서 폴란드 의 카지미에시 3세 국왕 , 보헤미아 의 얀 루쳄부르스키 국왕 과 함께 2 개월 에 걸친 회의 를 열 었 다 . 	카지미에시 3세	폴란드	40
 안드레아스 웅게 ( Andreas Unge , 1662 년 10 월 6 일 ~ 1736 년 2 월 17 일 ) 는 17 세기 와 18 세기 중세 시대 스웨덴 의 정치 가 이 다 . 	안드레아스 웅게	스웨덴	40
그 의 지지자 들 은 폴란드 의 국왕 이 었 던 카지미에시 4세 의 아들 인 울라슬로 2 세 ( 블라디슬라프 2 세 ) 를 보헤미아 의 국왕 으로 선출 하 면서 마차시 1 세 와 의 전쟁 을 계속 했 다 . 	카지미에시 4세	폴란드	40
 폴란드 의 국왕 인 카지미에시 4세 와 그 의 아내 인 합스부르크 가 의 엘리자베트 ( Elisabeth ) 사이 에서 태어났 다 . 	카지미에시 4세	폴란드	40
1335 년 에 는 헝가리 비셰그라드 에서 헝가리 의 국왕 이 었 던 카로이 1 세 , 폴란드 의 국왕 이 었 던 카지미에시 3세 와 함께 회의 를 열 었 다 . 	카지미에시 3세	폴란드	40
1335 년 에 는 헝가리 비셰그라드 에서 헝가리 의 국왕 이 었 던 카로이 1세 , 폴란드 의 국왕 이 었 던 카지미에시 3 세 와 함께 회의 를 열 었 다 . 	카로이 1세	헝가리	40
중세 시대 부터 금 광산 을 통해 알려 졌 으며 1328 년  헝가리 의 국왕 인 카로이 1세 로부터 도시 지위 를 부여 받 았 다 . 	카로이 1세	헝가리	40
1969 년 7 월 25 일 에 미국 의 새로운 미국 의 대통령 목록 이 된 리처드 닉슨 이 닉슨 독트린 을 발표 함 ( 이 는 트루먼 독트린 의 폐기 를 의미 함 ) 	리처드 닉슨	미국	40
 로이드 프레덴덜 이 이끄는 미국 의 육군 2 군단 , 한스위르겐 폰 아르님 이 이끄는 나치 독일 의 제 10 기갑 사단 , 제 21 기갑 사단 이 참전 했 다 . 	로이드 프레덴덜	미국	40
이 전투 는 클로드 오킨렉 , 닐 리치 가 이끄는 영국 의 중동 사령부 ( 인도 제국 , 남아프리카 연방 포함 ) , 에르빈 롬멜 이 이끄는 나치 독일 의 아프리카 군단 기갑 사단 , 이탈리아 왕국 의 에토레 바스티코 가 이끄는 군단 이 참전 했 다 . 	에르빈 롬멜	나치 독일	40
